Campo_(fisica),Pianeta,0
Urto_anelastico,Fisica,1
Energia,Intensit%C3%A0_acustica,0
Livello_energetico,Lunghezza_d%27onda,0
Radiazione_elettromagnetica,Magnete,1
Vettore_(matematica),Elettrostatica,0
Attrito,Legge_di_Hooke,0
Hertz,Velocit%C3%A0,0
Legge_di_gravitazione_universale,Costante_di_gravitazione_universale,0
Onda,Onda_trasversale,0
Laser,Effetto_Doppler,0
Accelerazione,Sistema_di_riferimento_non_inerziale,0
Campo_magnetico,Corrente_elettrica,1
Legge_di_gravitazione_universale,Campo_gravitazionale,0
Energia_potenziale,Momento_meccanico,0
Accelerazione_di_gravit%C3%A0,Forza,1
Caduta_libera,Fisica,1
Effetto_fotoelettrico,Energia_cinetica,0
Posizione,Moto_(fisica),0
Energia,Forza_elettromotrice,0
Dispersione_ottica,Luce,1
Principi_della_dinamica,Campo_gravitazionale_terrestre,0
Luce,Lunghezza_d%27onda,0
Forza,Plasticit%C3%A0_(fisica),0
Legge_di_gravitazione_universale,Chilogrammo,0
Effetto_Doppler,Fisica,1
Riflessione_interna_totale,Laser,0
Conduttore_elettrico,Metro,0
Telescopio,Riflessione_(fisica),0
Energia,Hertz,0
Magnete,Campo_elettrico,0
Lavoro_(fisica),Joule,0
Sistema_di_riferimento_non_inerziale,Moto_(fisica),1
Effetto_fotoelettrico,Hertz,0
Sistema_di_riferimento_inerziale,Urto,0
Forza_elettromotrice,Fisica,1
Ingrandimento,Telescopio_rifrattore,0
Forza,Moto_parabolico,0
Forza,Durezza,0
Legge_di_Snell,Velocit%C3%A0,0
Velocit%C3%A0,Urto_elastico,0
Potenza_(fisica),Chilogrammo,0
Campo_magnetico,Energia,0
Joule,Energia_meccanica,0
Massa_(fisica),Elettrone,0
Forza,Energia_potenziale,0
Campo_elettrico,Massa_(fisica),0
Indice_di_rifrazione,Temperatura,0
Linea_di_campo,Campo_magnetico,0
Principi_della_dinamica,Lavoro_(fisica),0
Equazione_del_moto,Moto_(fisica),1
Elettrostatica,Linea_di_campo,0
Diffrazione,Principio_di_Huygens-Fresnel,0
Forza,Elasticit%C3%A0_(meccanica),0
Energia,Energia_potenziale,0
Campo_elettrico,Coulomb,0
Campo_elettrico,Corrente_elettrica,0
Onda,Riflessione_interna_totale,0
Frequenza,Energia,0
Leva_(fisica),Lunghezza,0
Fisica,Mezzo_trasmissivo,0
Magnetismo,Lunghezza,0
Luce,Telescopio_rifrattore,0
Fisica,Onda_d%27urto_(fluidodinamica),0
Effetto_fotoelettrico,Radiazione_elettromagnetica,0
Isolante_elettrico,Hertz,0
Campo_magnetico,Differenza_di_potenziale_elettrico,0
Tensione_(meccanica),Massa_(fisica),0
Vettore_(matematica),Forza,0
Onda_stazionaria,Frequenza,1
Campo_magnetico,Isolante_elettrico,0
Ampiezza,Indice_di_rifrazione,0
Riflessione_speculare,Indice_di_rifrazione,0
Accelerazione_di_gravit%C3%A0,Pianeta,0
Distanza_(matematica),Caduta_libera,0
Accelerazione,Velocit%C3%A0,1
Velocit%C3%A0,Metro,0
Capacit%C3%A0_elettrica,Differenza_di_potenziale_elettrico,1
Indice_di_rifrazione,Massa_(fisica),0
Elettrostatica,Conduttore_elettrico,0
Boom_sonico,Fisica,1
Sistema_di_riferimento,Spettro_elettromagnetico,0
Condensatore_(elettrotecnica),Laser,0
Ohm,Coulomb,0
Campo_elettrico,Fisica,1
Campo_magnetico,Momento_meccanico,0
Fisica,Spostamento_(fisica),0
Onda,Energia,0
Condensatore_(elettrotecnica),Isolante_elettrico,0
Ottica_geometrica,Legge_di_Snell,0
Onda,Effetto_Doppler,0
Legge_di_Ohm,Differenza_di_potenziale_elettrico,1
Capacit%C3%A0_elettrica,Corrente_elettrica,0
Legge_di_Hooke,Rigidezza,0
Spettro_elettromagnetico,Campo_elettrico,1
Fisica,Spettro_di_emissione,0
Riflessione_interna_totale,Fisica,1
Legge_di_Snell,Moto_(fisica),1
Moto_(fisica),Energia,0
Energia,Boom_sonico,0
Campo_magnetico,Campo_gravitazionale_terrestre,0
Elettrone,Radiazione_elettromagnetica,0
Accelerazione,Momento_meccanico,0
Fisica,Campo_elettrico,0
Forza,Rigidezza,0
Distanza_(matematica),Campo_gravitazionale_terrestre,0
Potenziale_elettrico,Forza,1
Carica_elettrica,Capacit%C3%A0_elettrica,0
Attrito,Massa_(fisica),0
Urto_elastico,Fisica,1
Caduta_libera,Campo_gravitazionale,0
Energia,Laser,0
Campo_elettrico,Lunghezza_d%27onda,0
Elasticit%C3%A0_(meccanica),Durezza,0
Forza,Urto_elastico,0
Rifrazione,Spettroscopia_di_assorbimento,0
Rifrazione,Spettro_elettromagnetico,0
Energia_potenziale_elettrica,Campo_(fisica),1
Forza_di_Coulomb,Isolante_elettrico,0
Moto_parabolico,Velocit%C3%A0,1
Elettrone,Distanza_(matematica),0
Campo_gravitazionale_terrestre,Forza,1
Campo_magnetico,Energia_potenziale,0
Campo_elettrico,Forza,0
Fisica,Onda,0
Indice_di_rifrazione,Legge_di_Snell,0
Ampiezza,Principio_di_Huygens-Fresnel,0
Moto_(fisica),Elettrostatica,0
Accelerazione,Campo_(fisica),0
Diffusione_ottica,Velocit%C3%A0,0
Elettrone,Riflessione_speculare,0
Onda_stazionaria,Differenza_di_potenziale_elettrico,0
Effetto_Doppler,Lunghezza_d%27onda,1
Diffrazione,Dispersione_ottica,0
Urto_anelastico,Urto_elastico,0
Magnetismo,Coulomb,0
Accelerazione_di_gravit%C3%A0,Interazione_gravitazionale,1
Indice_di_rifrazione,Telescopio,0
Energia,Energia_meccanica,0
Urto_elastico,Energia,1
Massa_(fisica),Distanza_(matematica),0
Equazione_del_moto,Campo_(fisica),0
Spostamento_(fisica),Lavoro_(fisica),0
Energia_cinetica,Energia_meccanica,0
Campo_gravitazionale,Legge_di_gravitazione_universale,1
Velocit%C3%A0,Onda,0
Interazione_gravitazionale,Accelerazione_di_gravit%C3%A0,0
Energia_potenziale,Vettore_(matematica),1
Onda,Elasticit%C3%A0_(meccanica),0
Altezza_(acustica),Hertz,0
Effetto_Doppler,Frequenza,1
Elettrone,Elettrostatica,0
Potenziale_elettrico,Forza_di_Coulomb,1
Vettore_(matematica),Accelerazione_di_gravit%C3%A0,0
Frequenza,Effetto_Doppler,0
Frattura_(meccanica),Elasticit%C3%A0_(meccanica),0
Temperatura,Chilogrammo,0
Distanza_(matematica),Urto_elastico,0
Accelerazione_di_gravit%C3%A0,Moto_(fisica),1
Fisica,Effetto_Doppler,0
Energia_potenziale,Metro,0
Spostamento_(fisica),Distanza_(matematica),1
Spostamento_(fisica),Moto_parabolico,0
Potenziale_elettrico,Capacit%C3%A0_elettrica,0
Moto_(fisica),Principi_della_dinamica,0
Pigmento,Lunghezza_d%27onda,0
Onda,Fisica,1
Temperatura,Lunghezza_d%27onda,0
Onda,Spettro_elettromagnetico,0
Conduttore_elettrico,Corrente_elettrica,1
Moto_(fisica),Urto_elastico,0
Sistema_di_riferimento_inerziale,Velocit%C3%A0,0
Lavoro_(fisica),Elettrostatica,0
Forza,Magnete,0
Forza,Momento_meccanico,0
Spettroscopia_di_assorbimento,Energia,1
Moto_(fisica),Sistema_di_riferimento_inerziale,0
Capacit%C3%A0_elettrica,Distanza_(matematica),0
Forza_di_Coulomb,Spettro_di_emissione,0
Posizione,Caduta_libera,0
Onda_d%27urto_(fluidodinamica),Energia,1
Resistenza_elettrica,Energia,0
Moto_(fisica),Massa_(fisica),0
Magnete,Vettore_(matematica),0
Differenza_di_potenziale_elettrico,Corrente_elettrica,0
Legge_di_Snell,Luce,1
Magnetismo,Fisica,1
Forza,Scorrimento_viscoso,0
Isolante_elettrico,Velocit%C3%A0,0
Energia,Temperatura,0
Vettore_(matematica),Campo_gravitazionale_terrestre,0
Conduttore_elettrico,Elettroscopio,0
Resistenza_elettrica,Ohm,0
Ampiezza,Differenza_di_potenziale_elettrico,0
Energia,Isolante_elettrico,0
Onda,Massa_(fisica),0
Energia,Equazione_del_moto,0
Energia,Onda_trasversale,0
Magnete,Massa_(fisica),0
Energia,Elettrostatica,0
Accelerazione_di_gravit%C3%A0,Fisica,1
Interazione_gravitazionale,Fisica,1
Diffrazione,Riflessione_speculare,0
Moto_parabolico,Moto_(fisica),1
Energia_potenziale,Lavoro_(fisica),1
Moto_(fisica),Temperatura,0
Effetto_fotoelettrico,Colore,0
Energia_potenziale_elettrica,Coulomb,0
Riflessione_speculare,Rifrazione,0
Indice_di_rifrazione,Frequenza,0
Leva_(fisica),Energia,0
Radiazione_elettromagnetica,Laser,0
Spettro_di_emissione,Magnete,1
Legge_di_Snell,Telescopio,0
Velocit%C3%A0,Equazione_del_moto,0
Elettrone,Conduttore_elettrico,0
Energia,Livello_energetico,0
Rifrazione,Lunghezza,0
Joule,Coulomb,0
Isolante_elettrico,Forza_di_Coulomb,1
Magnetismo,Forza,1
Boom_sonico,Onda,1
Circuiti_in_serie_e_in_parallelo,Legge_di_Ohm,1
Onda,Frequenza,0
Scorrimento_viscoso,Forza,1
Telescopio,Microscopio_ottico,0
Rigidezza,Legge_di_Hooke,0
Ohm,Forza_elettromotrice,0
Energia_cinetica,Fisica,1
Elettrostatica,Campo_elettrico,1
Fisica,Spettro_elettromagnetico,0
Elettrone,Energia_potenziale,0
Diffusione_ottica,Lunghezza_d%27onda,1
Potenziale_elettrico,Moto_(fisica),1
Elettrostatica,Moto_(fisica),1
Spettro_di_emissione,Campo_magnetico,1
Forza,Spettro_di_emissione,0
Legge_di_Hooke,Massa_(fisica),0
Boom_sonico,Hertz,0
Effetto_fotoelettrico,Luce,1
Spostamento_(fisica),Caduta_libera,0
Forza,Elettrostatica,0
Elasticit%C3%A0_(meccanica),Energia,0
Energia,Spettro_di_emissione,0
Urto_elastico,Distanza_(matematica),1
Momento_meccanico,Leva_(fisica),1
Ampiezza,Distanza_(matematica),0
Tensione_(meccanica),Fisica,1
Colore,Dispersione_ottica,0
Fisica,Legge_di_gravitazione_universale,0
Diffrazione,Lunghezza_d%27onda,0
Costante_di_gravitazione_universale,Legge_di_gravitazione_universale,1
Moto_(fisica),Campo_gravitazionale_terrestre,0
Campo_(fisica),Isolante_elettrico,0
Campo_magnetico,Temperatura,0
Tensione_(meccanica),Compressione_(fisica),0
Potenziale_elettrico,Interazione_gravitazionale,0
Riflessione_speculare,Luce,1
Raggio_luminoso,Luce,1
Distanza_(matematica),Leva_(fisica),0
Forza,Lunghezza,0
Fisica,Indice_di_rifrazione,0
Indice_di_rifrazione,Colore,0
Riflessione_interna_totale,Onda,1
Riflessione_interna_totale,Riflessione_(fisica),1
Suono,Intensit%C3%A0_acustica,0
Momento_meccanico,Energia,0
Resistenza_elettrica,Metro,0
Campo_(fisica),Elettrostatica,0
Campo_gravitazionale_terrestre,Caduta_libera,0
Posizione,Potenziale_elettrico,0
Diffrazione,Onda_trasversale,0
Isolante_elettrico,Riflessione_(fisica),0
Forza,Urto_anelastico,0
Energia,Radiazione_elettromagnetica,0
Magnetismo,Campo_(fisica),0
Temperatura,Velocit%C3%A0,0
Elasticit%C3%A0_(meccanica),Resistenza_meccanica,0
Campo_gravitazionale_terrestre,Moto_(fisica),1
Spostamento_(fisica),Posizione,1
Campo_magnetico,Fisica,1
Specchio_curvo,Ottica_geometrica,0
Fisica,Urto_elastico,0
Onda,Dispersione_ottica,0
Distanza_(matematica),Fisica,0
Forza,Fatica_(scienza_dei_materiali),0
Massa_(fisica),Urto,0
Forza_elettromotrice,Campo_magnetico,1
Radiazione_elettromagnetica,Energia,1
Campo_elettrico,Onda,0
Campo_gravitazionale_terrestre,Legge_di_gravitazione_universale,0
Rifrazione,Legge_di_Snell,0
Isolante_elettrico,Energia,1
Intensit%C3%A0_acustica,Velocit%C3%A0,0
Radiazione_elettromagnetica,Onda_trasversale,0
Campo_gravitazionale,Massa_(fisica),1
Moto_(fisica),Forza,0
Isolante_elettrico,Fisica,1
Massa_(fisica),Campo_gravitazionale_terrestre,0
Voltmetro,Differenza_di_potenziale_elettrico,1
Mezzo_trasmissivo,Spettro_elettromagnetico,0
Onda_d%27urto_(fluidodinamica),Velocit%C3%A0,0
Campo_elettrico,Potenziale_elettrico,0
Posizione,Energia_potenziale_elettrica,0
Hertz,Chilogrammo,0
Elettrone,Campo_(fisica),0
Joule,Velocit%C3%A0,0
Isolatore,Isolante_elettrico,0
Massa_(fisica),Velocit%C3%A0,0
Forza,Direzione_(geometria),0
Urto_anelastico,Massa_(fisica),1
Spettro_elettromagnetico,Forza_di_Coulomb,1
Legge_di_Snell,Lunghezza_d%27onda,1
Magnete,Forza,0
Fisica,Energia,0
Massa_(fisica),Spettroscopia_di_assorbimento,0
Accelerazione,Energia,0
Joule,Momento_meccanico,0
Intensit%C3%A0_acustica,Fisica,1
Velocit%C3%A0,Lunghezza,0
Velocit%C3%A0,Energia_meccanica,0
Ampiezza,Spettro_elettromagnetico,0
Onda_stazionaria,Ampiezza,1
Elettrone,Isolante_elettrico,0
Telescopio_rifrattore,Rifrazione,1
Dispersione_ottica,Telescopio_rifrattore,0
Differenza_di_potenziale_elettrico,Potenza_(fisica),0
Equazione_del_moto,Lunghezza,0
Corrente_elettrica,Resistenza_elettrica,0
Spettro_di_emissione,Corrente_elettrica,1
Ampiezza,Resistenza_elettrica,0
Distanza_(matematica),Equazione_del_moto,0
Spettroscopia_di_assorbimento,Spettro_elettromagnetico,0
Resistenza_elettrica,Legge_di_Ohm,1
Moto_(fisica),Potenza_(fisica),0
Lunghezza_d%27onda,Effetto_Doppler,0
Onda,Lunghezza,0
Telescopio,Radiazione_elettromagnetica,0
Specchio_curvo,Riflessione_(fisica),0
Differenza_di_potenziale_elettrico,Coulomb,0
Fisica,Durezza,0
Vettore_(matematica),Sistema_di_riferimento_inerziale,0
Differenza_di_potenziale_elettrico,Resistenza_elettrica,0
Distanza_(matematica),Effetto_Doppler,0
Forza_di_Coulomb,Campo_elettrico,0
Radiazione_elettromagnetica,Dispersione_ottica,0
Spostamento_(fisica),Energia_potenziale,0
Equazione_del_moto,Forza,1
Attrito,Fisica,1
Accelerazione_di_gravit%C3%A0,Spostamento_(fisica),1
Spettro_elettromagnetico,Riflessione_(fisica),0
Elettrone,Indice_di_rifrazione,0
Potenziale_elettrico,Campo_gravitazionale,0
Forza_di_Coulomb,Energia_potenziale_elettrica,0
Magnete,Spettro_elettromagnetico,0
Plasticit%C3%A0_(fisica),Legge_di_Hooke,0
Legge_di_Snell,Riflessione_interna_totale,0
Fisica,Diffrazione,0
Forza_elettromotrice,Joule,0
Riflessione_interna_totale,Rifrazione,1
Campo_magnetico,Coulomb,0
Boom_sonico,Massa_(fisica),0
Costante_di_gravitazione_universale,Fisica,1
Equazione_del_moto,Momento_meccanico,0
Spettro_elettromagnetico,Metro,0
Moto_(fisica),Accelerazione,0
Effetto_Doppler,Onda,1
Campo_elettrico,Energia_potenziale_elettrica,0
Campo_magnetico,Hertz,0
Capacit%C3%A0_elettrica,Energia,0
Onda,Isolante_elettrico,0
Forza,Chilogrammo,0
Onda_d%27urto_(fluidodinamica),Forza,0
Moto_(fisica),Velocit%C3%A0,0
Caduta_libera,Accelerazione_di_gravit%C3%A0,1
Legge_di_Hooke,Distanza_(matematica),0
Onda_trasversale,Fisica,1
Campo_(fisica),Spettro_di_emissione,0
Indice_di_rifrazione,Lunghezza_d%27onda,0
Elettrone,Dispersione_ottica,0
Radiazione_elettromagnetica,Campo_magnetico,1
Accelerazione,Radiazione_elettromagnetica,0
Magnete,Lunghezza,0
Energia_meccanica,Posizione,1
Vettore_(matematica),Caduta_libera,0
Differenza_di_potenziale_elettrico,Potenziale_elettrico,0
Principi_della_dinamica,Legge_di_gravitazione_universale,0
Accelerazione,Direzione_(geometria),0
Effetto_fotoelettrico,Differenza_di_potenziale_elettrico,0
Forza,Fisica,1
Energia,Spettroscopia_di_assorbimento,0
Fisica,Potenziale_elettrico,0
Interazione_gravitazionale,Forza,1
Urto_anelastico,Velocit%C3%A0,0
Boom_sonico,Suono,1
Forza_di_Coulomb,Spettro_elettromagnetico,0
Energia,Fisica,1
Campo_gravitazionale,Distanza_(matematica),1
Fisica,Moto_parabolico,0
Potenza_(fisica),Velocit%C3%A0,0
Campo_gravitazionale_terrestre,Chilogrammo,0
Legge_di_Hooke,Onda,0
Accelerazione,Legge_di_gravitazione_universale,0
Energia_cinetica,Forza,0
Magnete,Resistenza_elettrica,0
Energia,Moto_parabolico,0
Moto_(fisica),Magnetismo,0
Momento_meccanico,Distanza_(matematica),0
Resistenza_meccanica,Forza,1
Energia_potenziale_elettrica,Energia,1
Spostamento_(fisica),Velocit%C3%A0,0
Magnete,Campo_(fisica),0
Differenza_di_potenziale_elettrico,Voltmetro,0
Diffrazione,Microscopio_ottico,0
Energia,Energia_potenziale_elettrica,0
Ampiezza,Potenza_(fisica),0
Laser,Potenza_(fisica),0
Distanza_(matematica),Energia_potenziale_elettrica,0
Momento_meccanico,Lunghezza,0
Moto_parabolico,Vettore_(matematica),1
Elettroscopio,Capacit%C3%A0_elettrica,0
Dispersione_ottica,Velocit%C3%A0_di_fase,1
Campo_gravitazionale_terrestre,Fisica,1
Effetto_fotoelettrico,Campo_elettrico,0
Livello_energetico,Energia_potenziale,0
Fisica,Sistema_di_riferimento_non_inerziale,0
Luce,Hertz,0
Elasticit%C3%A0_(meccanica),Legge_di_Hooke,0
Riflessione_(fisica),Lunghezza_d%27onda,0
Joule,Potenza_(fisica),0
Riflessione_speculare,Lunghezza_d%27onda,0
Radiazione_elettromagnetica,Metro,0
Magnetismo,Elettrone,0
Urto,Pianeta,0
Accelerazione_di_gravit%C3%A0,Sistema_di_riferimento_inerziale,0
Attrito,Velocit%C3%A0,0
Elettrone,Riflessione_(fisica),0
Temperatura,Magnetismo,0
Elettrone,Chilogrammo,0
Energia_potenziale,Energia_potenziale_elettrica,0
Caduta_libera,Metro,0
Forza_elettromotrice,Voltmetro,0
Attrito,Coulomb,0
Onda,Elettrone,0
Lavoro_(fisica),Pianeta,0
Legge_di_gravitazione_universale,Velocit%C3%A0,0
Energia,Lunghezza_d%27onda,0
Caduta_libera,Pianeta,0
Telescopio,Pianeta,0
Legge_di_Hooke,Lunghezza,1
Posizione,Energia_potenziale,0
Spettro_elettromagnetico,Campo_magnetico,1
Energia_potenziale,Energia,1
Elettrostatica,Vettore_(matematica),1
Elettrostatica,Energia_potenziale_elettrica,1
Spostamento_(fisica),Elettrostatica,0
Forza,Energia_meccanica,0
Differenza_di_potenziale_elettrico,Campo_elettrico,0
Elettrostatica,Forza_di_Coulomb,1
Accelerazione_di_gravit%C3%A0,Vettore_(matematica),1
Isolante_elettrico,Frequenza,0
Potenziale_elettrico,Elettroscopio,0
Onda_d%27urto_(fluidodinamica),Campo_magnetico,0
Legge_di_Hooke,Isolante_elettrico,0
Fisica,Moto_(fisica),0
Legge_di_gravitazione_universale,Caduta_libera,0
Massa_(fisica),Urto_elastico,0
Elettrone,Spettro_elettromagnetico,0
Accelerazione,Moto_(fisica),1
Interazione_gravitazionale,Campo_gravitazionale,0
Luce,Riflessione_(fisica),0
Magnetismo,Campo_magnetico,0
Livello_energetico,Spettro_di_emissione,0
Fisica,Leva_(fisica),0
Energia,Tensione_(meccanica),0
Energia_cinetica,Urto_elastico,0
Lunghezza_d%27onda,Diffusione_ottica,0
Capacit%C3%A0_elettrica,Lunghezza,0
Livello_energetico,Spettroscopia_di_assorbimento,0
Accelerazione,Effetto_fotoelettrico,0
Resistenza_meccanica,Durezza,0
Onda,Forza,0
Attrito,Elettrone,0
Radiazione_elettromagnetica,Campo_elettrico,1
Distanza_(matematica),Potenziale_elettrico,0
Campo_gravitazionale_terrestre,Vettore_(matematica),1
Legge_di_Snell,Onda,1
Raggio_luminoso,Legge_di_Snell,0
Spostamento_(fisica),Fisica,1
Velocit%C3%A0,Campo_gravitazionale_terrestre,0
Telescopio_rifrattore,Onda,1
Posizione,Vettore_(matematica),1
Legge_di_Hooke,Momento_meccanico,0
Campo_(fisica),Forza_elettromotrice,0
Accelerazione_di_gravit%C3%A0,Energia,0
Sistema_di_riferimento_inerziale,Fisica,1
Pigmento,Colore,1
Magnetismo,Capacit%C3%A0_elettrica,0
Lunghezza_d%27onda,Legge_di_Snell,0
Vettore_(matematica),Posizione,0
Distanza_(matematica),Accelerazione,0
Energia_potenziale_elettrica,Forza,1
Energia_potenziale_elettrica,Potenziale_elettrico,0
Elettrone,Forza_elettromotrice,0
Durezza,Chilogrammo,0
Conduttore_elettrico,Resistenza_elettrica,0
Urto_elastico,Urto,1
Fisica,Riflessione_(fisica),0
Legge_di_gravitazione_universale,Campo_elettrico,0
Spettro_di_emissione,Lunghezza_d%27onda,1
Legge_di_Snell,Raggio_luminoso,1
Intensit%C3%A0_acustica,Distanza_(matematica),0
Attrito,Forza,1
Attrito,Durezza,0
Mezzo_trasmissivo,Onda,1
Campo_magnetico,Massa_(fisica),0
Forza,Tensione_(meccanica),0
Elettrone,Linea_di_campo,0
Luce,Effetto_fotoelettrico,0
Energia,Urto_elastico,0
Attrito,Temperatura,0
Momento_meccanico,Interazione_gravitazionale,0
Condensatore_(elettrotecnica),Isolatore,0
Potenza_(fisica),Fisica,1
Corrente_elettrica,Radiazione_elettromagnetica,0
Frattura_(meccanica),Durezza,0
Forza_elettromotrice,Forza,1
Campo_magnetico,Onda,0
Onda,Moto_(fisica),0
Velocit%C3%A0,Lavoro_(fisica),0
Attrito,Momento_meccanico,0
Ampiezza,Onda_stazionaria,0
Spettro_elettromagnetico,Onda,1
Fisica,Radiazione_elettromagnetica,0
Forza_di_Coulomb,Coulomb,0
Isolante_elettrico,Spettro_elettromagnetico,0
Elettrostatica,Energia,1
Onda,Magnete,0
Energia,Scorrimento_viscoso,0
Forza_elettromotrice,Magnete,1
Elettrostatica,Lavoro_(fisica),1
Campo_elettrico,Forza_di_Coulomb,1
Frequenza,Legge_di_Hooke,0
Fisica,Conduttore_elettrico,0
Onda,Effetto_fotoelettrico,0
Elettroscopio,Forza_di_Coulomb,0
Energia,Massa_(fisica),0
Raggio_luminoso,Diffrazione,0
Frequenza,Metro,0
Moto_(fisica),Energia_meccanica,0
Lunghezza_d%27onda,Spettroscopia_di_assorbimento,0
Massa_(fisica),Lunghezza_d%27onda,0
Moto_(fisica),Moto_parabolico,0
Onda_d%27urto_(fluidodinamica),Fisica,1
Energia,Dispersione_ottica,0
Fisica,Attrito,0
Riflessione_speculare,Fisica,1
Spettro_elettromagnetico,Forza,1
Moto_parabolico,Posizione,1
Forza_elettromotrice,Potenziale_elettrico,0
Energia_meccanica,Spostamento_(fisica),1
Ohm,Velocit%C3%A0,0
Interazione_gravitazionale,Costante_di_gravitazione_universale,0
Distanza_(matematica),Costante_di_gravitazione_universale,0
Onda,Spettroscopia_di_assorbimento,0
Spettro_elettromagnetico,Radiazione_elettromagnetica,1
Forza,Campo_gravitazionale_terrestre,0
Massa_(fisica),Chilogrammo,0
Accelerazione,Caduta_libera,0
Forza_elettromotrice,Energia,1
Elettrone,Spettro_di_emissione,0
Elettrone,Capacit%C3%A0_elettrica,0
Distanza_(matematica),Lunghezza,0
Forza,Leva_(fisica),0
Spostamento_(fisica),Accelerazione,0
Spettro_di_emissione,Campo_(fisica),1
Energia,Magnete,0
Campo_magnetico,Spettro_elettromagnetico,0
Elettrostatica,Forza,1
Ampiezza,Frequenza,0
Riflessione_speculare,Raggio_luminoso,1
Equazione_del_moto,Spostamento_(fisica),1
Differenza_di_potenziale_elettrico,Ohm,0
Fisica,Onda_trasversale,0
Elettroscopio,Differenza_di_potenziale_elettrico,0
Fisica,Isolante_elettrico,0
Caduta_libera,Vettore_(matematica),1
Spettro_di_emissione,Urto,0
Forza_elettromotrice,Resistenza_elettrica,0
Elettrone,Joule,0
Caduta_libera,Moto_(fisica),1
Onda,Telescopio_rifrattore,0
Spostamento_(fisica),Equazione_del_moto,0
Accelerazione,Fisica,1
